Moderate Positive Skew,Highly Positive Skew,Moderate Negative Skew,Highly Negative Skew
6.026784809,5.841213161,5.966412457,6.133349769
6.027258109,5.841369951,5.964626305,6.132248987
6.027722599,5.842625642,5.964454259,6.131615478
6.028650971,5.842672345,5.964154406,6.131143829
6.02875266,5.842736498,5.964074729,6.130312274
6.029542663,5.842907435,5.962863737,6.130123621
6.029705562,5.84336224,5.962749876,6.129428438
6.030380801,5.845051788,5.962693752,6.129298419
6.030678651,5.845963616,5.962529472,6.128974248
6.030705345,5.846516041,5.962114876,6.128844605
6.032109731,5.847247963,5.961139558,6.128582675
6.032345473,5.847601803,5.961039034,6.127729372
6.032901704,5.848607031,5.960829492,6.127701296
6.034024013,5.848819747,5.960386429,6.127658743
6.035169588,5.84944576,5.959784196,6.12760473
6.035632042,5.850249045,5.959638784,6.12719228
6.036173978,5.851172985,5.959592885,6.12678029
6.036621705,5.851183035,5.959491054,6.125492257
6.036966342,5.851768152,5.959175694,6.125430943
6.037195783,5.851773291,5.958678741,6.125116914
6.037407202,5.852013839,5.958071786,6.123805878
6.037989588,5.852352307,5.956964742,6.123553475
6.039151343,5.852766879,5.956240226,6.123032911
6.039983154,5.852919366,5.956237443,6.12270444
6.04057757,5.854344142,5.95591067,6.122582183
6.041067271,5.854569423,5.954945574,6.122536935
6.041652154,5.85569336,5.954945269,6.121590783
6.042436252,5.856032142,5.954535871,6.120731965
6.042461753,5.856475932,5.954468173,6.120713606
6.042984778,5.856612338,5.953118023,6.120246412
6.043391256,5.856982625,5.951552974,6.12016009
6.043906522,5.857256319,5.949368539,6.11980001
6.044190081,5.858126948,5.948477467,6.119677427
6.044853174,5.85861719,5.948408078,6.119392477
6.045457465,5.85880841,5.947977468,6.119368545
6.045832297,5.858914915,5.947160288,6.119275324
6.045917072,5.859607224,5.945924025,6.11904569
6.046190585,5.860995081,5.945691131,6.11869488
6.047024226,5.861020805,5.942717188,6.11802654
6.047140106,5.861394941,5.942238927,6.116828245
6.047269847,5.86145801,5.942124151,6.116058419
6.047632765,5.861462926,5.941941203,6.115570455
6.04777152,5.862189311,5.941578459,6.115235144
6.047870369,5.862219716,5.940938984,6.115031679
6.048554453,5.862297066,5.940642674,6.114939878
6.048856053,5.862418329,5.937972657,6.114910487
6.048973707,5.863483045,5.93707388,6.114619886
6.049100038,5.863633448,5.936047058,6.113941446
6.049561713,5.863790899,5.935302574,6.113746985
6.050034547,5.863832934,5.934920716,6.113705392
6.050419951,5.864686008,5.934746946,6.113393291
6.05124952,5.864727976,5.934698915,6.112586785
6.05305498,5.864777522,5.934483846,6.112142772
6.054701203,5.865421748,5.934195434,6.111969264
6.05491237,5.865508937,5.934043846,6.111628787
6.057057795,5.865586689,5.933723772,6.109629293
6.05714792,5.865614926,5.933358929,6.109358389
6.05729083,5.866876261,5.932772421,6.106759649
6.058046727,5.867093439,5.932091774,6.105952262
6.058133645,5.867303361,5.93168077,6.105651333
6.058187104,5.867517206,5.931649968,6.104264163
6.058531106,5.867612366,5.931615187,6.102962909
6.058783124,5.867987683,5.93119165,6.102782164
6.060740428,5.868400284,5.930665617,6.102251104
6.060978233,5.868572507,5.92888756,6.102185162
6.061259053,5.870286521,5.925984802,6.100669772
6.061659756,5.870429533,5.92576998,6.100612911
6.061687931,5.870533126,5.925201685,6.099882242
6.061775605,5.870978606,5.924801514,6.099763258
6.061844348,5.871345358,5.92420772,6.098987731
6.062238107,5.871982002,5.923504611,6.096944576
6.062389887,5.872291868,5.923191413,6.095865395
6.063028061,5.872507299,5.92304353,6.095218171
6.063483144,5.874041559,5.922881566,6.094991905
6.065859418,5.874108217,5.922674174,6.094874062
6.067031087,5.875029282,5.92093057,6.09416297
6.067520343,5.875177225,5.919546911,6.094136983
6.067718579,5.875679939,5.919490901,6.094096692
6.068072628,5.877106362,5.918428484,6.093074848
6.068087174,5.877163167,5.918290258,6.09296118
6.068277736,5.877342561,5.917973274,6.092704367
6.068524395,5.87739749,5.916860812,6.091631972
6.068665104,5.877770413,5.91618785,6.090987904
6.06945239,5.87850336,5.916134989,6.089964331
6.069870668,5.878708907,5.915155958,6.088868189
6.070637892,5.878893738,5.914948783,6.088361007
6.070863186,5.87900819,5.914830742,6.087985359
6.07270346,5.879131204,5.91273392,6.087838856
6.072818134,5.879429863,5.91235876,6.087812767
6.072913979,5.879540017,5.911355262,6.086820428
6.073342387,5.880005495,5.91006665,6.086487883
6.073638586,5.881067575,5.909774827,6.0862466
6.074023755,5.88119098,5.908794081,6.086168222
6.074513887,5.881203256,5.908638671,6.085290448
6.074646363,5.881838648,5.908376692,6.084183469
6.074783272,5.882042517,5.907370431,6.084032128
6.075829247,5.882510337,5.907024837,6.083043727
6.077512185,5.882651087,5.90693413,6.082073621
6.07760218,5.882995289,5.906932485,6.082006342
6.080501347,5.883205214,5.905597182,6.08167172
6.08099794,5.884305869,5.90447475,6.081581744
6.081162076,5.885131213,5.904335975,6.080631412
6.081470341,5.885359352,5.904036945,6.080341932
6.082615976,5.885818542,5.90373622,6.080332553
6.083203745,5.887023787,5.902908393,6.080324779
6.084695554,5.887658443,5.902274516,6.080275787
6.084865074,5.889295791,5.902172454,6.080211363
6.085148043,5.889338125,5.901667118,6.080047571
6.085226643,5.889541636,5.901225219,6.079994988
6.085342883,5.889905035,5.901129615,6.079732362
6.085893334,5.890085591,5.900864344,6.079706518
6.086210636,5.890578073,5.900251531,6.078751557
6.08772505,5.891072777,5.899362111,6.077722553
6.088312647,5.891323651,5.89911642,6.077208258
6.088350557,5.89256638,5.899109228,6.076343813
6.088410151,5.893088893,5.898887947,6.075660458
6.0902781,5.893795165,5.898843064,6.075660448
6.090493275,5.8947119,5.898004078,6.075551569
6.092272496,5.894989098,5.897744217,6.075002354
6.092779845,5.8952055,5.897242298,6.074404831
6.092813589,5.895772123,5.896657051,6.074080287
6.09306024,5.896044014,5.896645884,6.073707851
6.09329242,5.896414402,5.896196643,6.073451774
6.094046052,5.896475252,5.89514724,6.072583404
6.095244046,5.897560655,5.895060286,6.072300199
6.096009833,5.898151227,5.894924404,6.072053325
6.09601036,5.89819381,5.894751579,6.07123328
6.096085839,5.898435293,5.894633595,6.070848601
6.097140717,5.899017775,5.894446206,6.070435989
6.09872503,5.899111638,5.894071505,6.069812769
6.099164403,5.899800673,5.893364854,6.069683573
6.099347007,5.900687646,5.892148503,6.069318281
6.099412285,5.902576918,5.891790976,6.069239031
6.099516365,5.902739866,5.891724389,6.068870702
6.100026674,5.902893996,5.891650007,6.068865832
6.100757366,5.904330208,5.891234893,6.068386104
6.100869667,5.904454238,5.890421062,6.067986574
6.100990088,5.90486456,5.890212599,6.067399124
6.101056315,5.905129701,5.890045071,6.067072611
6.101173812,5.905305452,5.887636789,6.067058356
6.101876604,5.905535449,5.887501741,6.066558816
6.102302577,5.905835453,5.887326551,6.066357291
6.102679696,5.906096884,5.886592038,6.0663324
6.103073862,5.906515212,5.886023825,6.065910673
6.103116179,5.906524209,5.885623815,6.06524972
6.103262525,5.907726545,5.885339779,6.06458618
6.103519723,5.909955572,5.884392811,6.064295677
6.103854382,5.91122378,5.88362706,6.063002912
6.103865372,5.911927947,5.883599776,6.062615401
6.105090248,5.912121862,5.882687742,6.062148079
6.106231901,5.912156089,5.881630565,6.061757903
6.107087468,5.912962071,5.881295882,6.061692237
6.107510055,5.914239346,5.881009515,6.06147765
6.107544325,5.914320353,5.88058542,6.060698791
6.10842975,5.914354154,5.879427787,6.060606387
6.108560159,5.914486594,5.878842289,6.060531919
6.109168929,5.91487289,5.876575034,6.060135963
6.109793332,5.915037857,5.876107123,6.059772909
6.110361726,5.915211055,5.875985528,6.059394508
6.110438458,5.915361362,5.875821842,6.058705428
6.111526565,5.917874412,5.874489632,6.058416364
6.114006522,5.917914011,5.873179125,6.057678957
6.114070973,5.918229394,5.873134171,6.057126209
6.114210752,5.918275173,5.871727141,6.056043629
6.115454008,5.918487423,5.870844969,6.0552387
6.115877068,5.918626639,5.870651236,6.05498031
6.116166518,5.918760565,5.870411161,6.054852459
6.116434445,5.919300224,5.869995901,6.054834075
6.116945812,5.919445327,5.869613663,6.053204806
6.117187411,5.920197825,5.868713541,6.052475961
6.117322209,5.920482019,5.86777135,6.052323676
6.117576041,5.920637776,5.866903468,6.052132298
6.11767959,5.920976293,5.866045464,6.052071866
6.119422126,5.921241629,5.865655157,6.051356438
6.11994359,5.921346112,5.865139447,6.051353778
6.121140906,5.921989963,5.864686113,6.050893341
6.121554682,5.922206747,5.86401839,6.050472566
6.122276677,5.922240076,5.863574439,6.048433688
6.124562383,5.922270916,5.862870122,6.048402154
6.125090044,5.923386048,5.86265934,6.047915146
6.125624165,5.92364018,5.862018323,6.047530846
6.125740128,5.923806618,5.861976497,6.046934941
6.12726544,5.923948566,5.8618042,6.046687978
6.127818514,5.924284434,5.861741127,6.04665323
6.128049646,5.924472429,5.861131267,6.046503165
6.128158472,5.925243379,5.860729196,6.046303965
6.128164927,5.926257423,5.860677876,6.046206865
6.129138226,5.926292819,5.860670081,6.045753638
6.129151276,5.926582377,5.859992416,6.045737087
6.129290615,5.927082834,5.858841161,6.04375534
6.129724679,5.927245488,5.858001815,6.042787541
6.129750112,5.927697745,5.85788864,6.042222662
6.130119004,5.928500856,5.857258876,6.041678263
6.130327121,5.928548637,5.857211093,6.041603868
6.130859823,5.928878857,5.856745619,6.040430968
6.130929704,5.930413034,5.856264309,6.039132082
6.131001455,5.931068851,5.855971528,6.039026755
6.131086777,5.931143908,5.85469627,6.037910155
6.132066555,5.931162577,5.854219361,6.037849649
6.132070838,5.931694753,5.853245492,6.03750579
6.132433288,5.931925662,5.850930084,6.037496022
6.132704967,5.932306831,5.850628336,6.037296011
6.13501075,5.932478558,5.850263873,6.03701893
6.135280454,5.932693223,5.849345663,6.036239163
6.135638017,5.933507627,5.848875818,6.036080986
6.135915845,5.933755245,5.845990773,6.035227225
6.137304581,5.934753511,5.845189688,6.035009844
6.138678847,5.935677871,5.844660048,6.034039144
6.138913953,5.936733102,5.843408093,6.033829355
6.139047136,5.937718737,5.843291771,6.033723292
6.139159553,5.938190296,5.842944396,6.032662722
6.139277537,5.938399144,5.841981063,6.032108159
6.139462702,5.940705292,5.841616737,6.03159245
6.140606422,5.941601436,5.841406571,6.031071243
6.141632398,5.942573002,5.841385504,6.030900333
6.142224441,5.942606245,5.841124371,6.030511046
6.143202908,5.942728583,5.840964239,6.02888316
6.145246697,5.942944889,5.839993936,6.028779904
6.145888149,5.943087656,5.839925633,6.02872703
6.146531865,5.943110265,5.839394283,6.028516909
6.146633044,5.943133865,5.839274734,6.028427898
6.147926253,5.943700318,5.838235842,6.028360468
6.148623436,5.943932748,5.837769243,6.027960256
6.149223799,5.944966298,5.837202998,6.027468275
6.14967545,5.944999665,5.837178846,6.027255741
6.15167066,5.945946431,5.83614491,6.027206365
6.15277275,5.946353803,5.835799939,6.026892653
6.154070499,5.946587482,5.835730664,6.026787237
6.15410905,5.946655501,5.833860759,6.026337133
6.155645631,5.946701729,5.832673456,6.026211309
6.156399111,5.946854337,5.831298366,6.026005817
6.157197729,5.947941804,5.829985446,6.02587243
6.157225322,5.948512266,5.829390864,6.025558306
6.157239174,5.949519786,5.829293506,6.0254507
6.157402876,5.949680281,5.82923987,6.025306943
6.157456753,5.950666942,5.82822544,6.025179278
6.157822296,5.950867425,5.82775686,6.025111614
6.157976348,5.950910151,5.827268364,6.024514869
6.158075333,5.95111391,5.82662089,6.024427622
6.158473239,5.951144674,5.826213503,6.024320248
6.158717684,5.951754346,5.825148279,6.024021942
6.159690168,5.951759869,5.824040496,6.023998168
6.160504895,5.952716509,5.823936843,6.02332908
6.160550828,5.953360827,5.823292392,6.023015113
6.160708492,5.953609524,5.822674558,6.022987486
6.160772654,5.954618046,5.822542194,6.022954457
6.161169781,5.955734659,5.820794836,6.022935944
6.161447354,5.956015347,5.820471326,6.021981863
6.161952245,5.957213982,5.819956501,6.021333644
6.161953899,5.957345379,5.819616203,6.020483269
6.16201236,5.957916804,5.818298007,6.020227484
6.163616163,5.958282672,5.817680556,6.020000713
6.163782087,5.95869355,5.817299044,6.019838593
6.164304106,5.9588496,5.816542237,6.018859517
6.164756034,5.960173935,5.816529583,6.018670358
6.164912529,5.960241109,5.816389287,6.018594715
6.165867134,5.960266366,5.816214671,6.017757923
6.167193523,5.96047689,5.815511734,6.017556355
6.16781968,5.960820966,5.815092487,6.017027145
6.168711303,5.961686058,5.814976708,6.016780473
6.168870804,5.962496363,5.81450345,6.015531388
6.169196359,5.965099936,5.813843645,6.015236406
6.17009699,5.965290501,5.812148783,6.015107887
6.170148684,5.966788188,5.812047458,6.014846902
6.170812657,5.967147285,5.811426475,6.014256017
6.170938027,5.968091763,5.810466099,6.013378956
6.171216376,5.969099884,5.810391862,6.012721593
6.17138947,5.96943531,5.810382924,6.012235322
6.17154677,5.970282218,5.810249664,6.012002095
6.172626947,5.972441325,5.809892053,6.011607192
6.172892166,5.972541175,5.80977455,6.010825279
6.172907259,5.972844278,5.809533337,6.010613625
6.173269108,5.973035402,5.809292281,6.008800414
6.173470578,5.973891296,5.809079127,6.008370457
6.17351408,5.974052182,5.808430772,6.00699961
6.174953204,5.974165513,5.808364905,6.006651239
6.175414101,5.974189687,5.808177133,6.005574491
6.175723977,5.974216105,5.807142564,6.004324876
6.175995927,5.974381402,5.806373865,6.004266287
6.176447567,5.975193232,5.80607752,6.003545702
6.176593519,5.975285286,5.805204325,6.003104859
6.177045515,5.976046259,5.804824883,6.003070429
6.177106018,5.977127886,5.804231703,6.001683536
6.177620298,5.977500449,5.803393867,6.001270058
6.177828794,5.97752355,5.802883599,6.001120455
6.178816415,5.977716985,5.801257821,6.000988944
6.179593784,5.979195702,5.800966403,5.99922026
6.179775442,5.979846246,5.800683465,5.997767849
6.180339004,5.981533042,5.800237478,5.99742243
6.1816097,5.982119795,5.79971427,5.997311418
6.181635515,5.982983162,5.799353186,5.996098369
6.18186392,5.983054949,5.799149437,5.995046001
6.182582757,5.983123705,5.798628987,5.994802013
6.182869973,5.984298094,5.797764601,5.994293406
6.183114635,5.984629624,5.797610346,5.993070401
6.184058972,5.984710885,5.79736859,5.992549487
6.184189002,5.984887761,5.797129607,5.992323499
6.184233601,5.985323183,5.79647837,5.992249152
6.185673401,5.98550093,5.796223975,5.991660469
6.186061354,5.985720702,5.79567211,5.9913832
6.186511172,5.986137057,5.794797,5.990915982
6.186704156,5.986974384,5.794774731,5.990878868
6.187016843,5.987330113,5.794421638,5.990441858
6.187048092,5.98740233,5.793818533,5.989654507
6.188075814,5.98756112,5.793607989,5.989498024
6.188185779,5.989194395,5.793216702,5.989458258
6.188583976,5.989234393,5.793077356,5.988680957
6.188974777,5.989830666,5.7929042,5.9880721
6.189287906,5.989865207,5.792872556,5.987369776
6.191463094,5.990287741,5.79214768,5.987142206
6.192026138,5.990897466,5.792034021,5.987115901
6.1926962,5.991203409,5.791151985,5.986862828
6.193167119,5.99143769,5.790992375,5.98671813
6.193199217,5.991489353,5.790561096,5.986558278
6.193622252,5.991702421,5.790184635,5.985069519
6.193717952,5.99200046,5.789769733,5.984648897
6.194044827,5.992236599,5.789352056,5.984173806
6.194635283,5.99269183,5.788394168,5.9841309
6.19463755,5.993321504,5.788371387,5.983462871
6.195844057,5.994030141,5.787002859,5.982159423
6.196568247,5.994633992,5.786124938,5.981451479
6.197327307,5.995049666,5.785646583,5.981382443
6.198093228,5.995378413,5.78543508,5.981324665
6.199165755,5.995399016,5.785242842,5.980477958
6.199441175,5.996015091,5.784334723,5.980254142
6.200192452,5.996154144,5.784176365,5.979458106
6.200254012,5.996196103,5.784053387,5.979399066
6.200346146,5.996684296,5.783128354,5.979355309
6.200518622,5.997026162,5.782653927,5.978742422
6.201791946,5.997120525,5.782323036,5.978027901
6.202779403,5.997162468,5.781485204,5.978002316
6.204757476,5.998264367,5.780847228,5.977945108
6.20491547,5.999310045,5.780291617,5.97761117
6.206335648,5.999693525,5.780216775,5.977408996
6.20673339,6.000077343,5.780193653,5.977198982
6.206742293,6.000840621,5.779460541,5.97651016
6.207479853,6.001435102,5.777997898,5.976262009
6.207650504,6.001715954,5.7778778,5.976164614
6.207947619,6.002043022,5.777753548,5.975044296
6.208053003,6.003750284,5.777662385,5.974489447
6.20809169,6.004035012,5.777454599,5.974252958
6.208105329,6.004302942,5.77708043,5.974028068
6.208218544,6.004754631,5.775932841,5.973459358
6.208912451,6.005321189,5.775183501,5.973298141
6.210792077,6.00591776,5.774919491,5.973190863
6.211126556,6.006678952,5.773217639,5.972177186
6.211436082,6.007065246,5.772959433,5.97072835
6.21187451,6.007332737,5.772233513,5.970433208
6.212207351,6.007649816,5.771829801,5.970431374
6.212368385,6.007993059,5.771672722,5.969992265
6.212446019,6.008404082,5.770934432,5.969481175
6.212677071,6.008430743,5.770199405,5.969292606
6.212731339,6.008941507,5.769298867,5.969107918
6.21284811,6.00915454,5.76912993,5.968181154
6.213776388,6.009472972,5.768673252,5.968168005
6.214605708,6.009539348,5.768389431,5.967977966
6.214746865,6.010494416,5.768061938,5.965072601
6.214819838,6.01054331,5.76747155,5.964888726
6.215212921,6.010730823,5.767112107,5.964166344
6.215213118,6.01108719,5.766010466,5.963411076
6.215576486,6.011892843,5.766005636,5.962936579
6.21644187,6.012614434,5.765348467,5.961858961
6.216489704,6.01288886,5.765241193,5.961525696
6.217228412,6.013158937,5.765112701,5.961158872
6.217279256,6.013273312,5.764800949,5.96102367
6.21733398,6.013327435,5.764773332,5.960457712
6.217580332,6.013400989,5.764483221,5.960382158
6.217723882,6.013638426,5.763930152,5.960275346
6.218378856,6.013801417,5.763886241,5.959633395
6.218969188,6.014883847,5.762705053,5.958899714
6.219410943,6.015236751,5.761759307,5.957881779
6.220023358,6.015512748,5.761685489,5.957630739
6.220393144,6.015582268,5.76130525,5.957392504
6.220596543,6.015829689,5.760258784,5.957268287
6.221463562,6.01709101,5.760185854,5.95697744
6.222334821,6.017390586,5.760151438,5.956715164
6.222481588,6.019046834,5.758968864,5.955713248
6.225024657,6.019420256,5.758574481,5.954956846
6.225091805,6.019627276,5.756988893,5.953441171
6.225519322,6.021612558,5.756660175,5.952147026
6.225550373,6.022403422,5.756636161,5.951404524
6.225620984,6.022591799,5.756605625,5.951062176
6.225744229,6.022791025,5.755833743,5.950883595
6.226030545,6.026537155,5.755399484,5.950854881
6.226201941,6.026691329,5.754703632,5.950691398
6.226530097,6.027605594,5.754683801,5.950299439
6.226534271,6.028764236,5.754370231,5.948979333
6.227796644,6.028990081,5.754200129,5.948563519
6.228350868,6.029141586,5.75313812,5.948554604
6.228483843,6.029344636,5.752994319,5.94774488
6.228694848,6.029372744,5.752228614,5.946877247
6.22936842,6.029378281,5.751984334,5.946559103
6.229440851,6.029462142,5.750308968,5.946271102
6.230073374,6.029537286,5.749929456,5.946224093
6.231299889,6.029687372,5.749682389,5.946222167
6.231354054,6.029804656,5.749350996,5.946093355
6.232430299,6.030270744,5.749161013,5.94586617
6.232722893,6.030941112,5.748641172,5.944881388
6.23283384,6.031696705,5.748333737,5.944824266
6.233742212,6.032641479,5.747718214,5.944437936
6.235965237,6.032809703,5.74735977,5.944039367
6.236760119,6.032952691,5.746638605,5.942629934
6.237989186,6.03305619,5.746625896,5.942434483
6.238592707,6.033776281,5.745329701,5.942336526
6.238826152,6.034107983,5.745138846,5.942204818
6.239306916,6.034424639,5.743458257,5.942175835
6.239577688,6.035381857,5.742960411,5.941584252
6.239772725,6.035470134,5.742704801,5.941503002
6.240501066,6.03552932,5.742073198,5.941237332
6.240554959,6.035579152,5.741459463,5.941184048
6.240723611,6.036240809,5.741423651,5.940570272
6.241188359,6.036440319,5.741355193,5.939400373
6.241476328,6.036476475,5.740756172,5.938914511
6.242312053,6.036693001,5.740560669,5.937396394
6.242488203,6.03726307,5.739985673,5.935759059
6.242756411,6.037283606,5.738401006,5.935698405
6.243235188,6.037789384,5.737589915,5.935406755
6.243681333,6.039248453,5.736983413,5.935293533
6.244591281,6.039562007,5.736945792,5.934996141
6.24719257,6.039741509,5.736437189,5.933976532
6.247224425,6.04024692,5.73624567,5.933912872
6.248856299,6.041647587,5.735756854,5.933904871
6.249021667,6.041709386,5.735305871,5.933032489
6.249061487,6.041814099,5.73525382,5.93192083
6.249390599,6.041860787,5.735243773,5.929747993
6.249447538,6.041923454,5.734555427,5.929683048
6.250443051,6.042023883,5.73427224,5.929166625
6.251334615,6.042741421,5.733941259,5.929014095
6.252044277,6.043406419,5.73371977,5.927776214
6.252345583,6.04341044,5.7329144,5.927358039
6.252367646,6.045417576,5.732732778,5.926391972
6.252549519,6.045644452,5.732283757,5.925587868
6.252757681,6.046142119,5.73181402,5.925445736
6.252806424,6.046361072,5.73115859,5.925429162
6.253189858,6.046551881,5.730842018,5.924850727
6.253582243,6.046735709,5.730173672,5.924674894
6.25478154,6.047107008,5.729714065,5.924468233
6.254936221,6.047302029,5.729668721,5.924082471
6.255444535,6.047532131,5.7291467,5.923991223
6.255467245,6.047687706,5.728760702,5.923673044
6.25634795,6.048626866,5.727554917,5.92272275
6.256623314,6.049053143,5.727524409,5.921795922
6.256865347,6.049596169,5.726615455,5.921460901
6.257311916,6.049851321,5.726594284,5.921309533
6.258542483,6.049901378,5.726382747,5.920375559
6.258823908,6.050028612,5.724606377,5.919579887
6.258988966,6.050603403,5.724175762,5.919359631
6.259786783,6.050662691,5.72392972,5.918677653
6.260215361,6.051102424,5.722967932,5.917765505
6.261926311,6.051235101,5.722354187,5.917458932
6.262726711,6.051953786,5.722085527,5.917181334
6.2631522,6.052470165,5.721480471,5.916727877
6.263290362,6.052714309,5.721376282,5.916630487
6.263627073,6.05319094,5.720508478,5.916610766
6.264132286,6.054096615,5.718373514,5.916564335
6.264337877,6.055805438,5.717939583,5.915954615
6.265478607,6.056272828,5.717320632,5.915467781
6.26555642,6.05627875,5.715842785,5.915338595
6.266125898,6.057358891,5.715028504,5.915321812
6.266503641,6.057724744,5.7145816,5.914505884
6.266915383,6.057871424,5.713496587,5.914131243
6.267391633,6.058067734,5.713292931,5.912346622
6.268094733,6.058344829,5.711871309,5.912262526
6.269024328,6.058908657,5.711679598,5.911684542
6.269963297,6.060879723,5.710127843,5.911645905
6.270119781,6.062101457,5.709171723,5.911003451
6.270511761,6.062493442,5.708776228,5.910778736
6.27216844,6.062851138,5.707661504,5.910552006
6.272607186,6.063205448,5.70469867,5.908801291
6.273077021,6.063684536,5.704227668,5.906458807
6.274030138,6.065290494,5.702973746,5.905964245
6.274433687,6.06557078,5.702790182,5.905536052
6.274437066,6.065719155,5.701606036,5.905478208
6.275177849,6.066865323,5.700778089,5.905129072
6.275244342,6.069049858,5.70026453,5.904551743
6.275461219,6.069096007,5.700010333,5.904420526
6.276857208,6.069375933,5.698756111,5.902992929
6.277227208,6.070428886,5.698285046,5.902446559
6.277439081,6.070672107,5.697908942,5.900567771
6.278240287,6.071055637,5.69775646,5.899452851
6.278339015,6.071211616,5.696931873,5.898746757
6.280062748,6.07188609,5.696918376,5.897258149
6.280517093,6.072405456,5.696687881,5.896722171
6.280775684,6.073189155,5.696662425,5.896661787
6.281469958,6.0735927,5.696158339,5.896175082
6.281521447,6.073676923,5.696097414,5.894987758
6.281828531,6.074063396,5.695864046,5.894376141
6.283266323,6.074159411,5.695428556,5.894358476
6.283603578,6.074449271,5.693929081,5.894169217
6.284623401,6.074931748,5.692163137,5.89383264
6.2850669,6.075308935,5.692012988,5.893571757
6.285254338,6.07567992,5.690980213,5.893488617
6.285701903,6.075860504,5.690076859,5.892653924
6.285886307,6.076355336,5.68952864,5.891882437
6.286446575,6.076518751,5.689241932,5.891605473
6.286499215,6.076612894,5.688710347,5.890666517
6.286737977,6.076910507,5.688503522,5.889957285
6.287971273,6.077094864,5.687409355,5.887296796
6.288485336,6.077367807,5.687321779,5.88621096
6.289921564,6.077466509,5.686558803,5.885796422
6.291671162,6.078237583,5.686100915,5.883990747
6.291818474,6.078586176,5.685524961,5.883704518
6.29259532,6.078684777,5.685028464,5.882949092
6.293338061,6.078909567,5.684357689,5.881236921
6.293977022,6.079159474,5.681927399,5.881155114
6.294225965,6.079186568,5.681301192,5.880843231
6.294894576,6.079511054,5.681246677,5.879533525
6.294996649,6.079543858,5.680678636,5.879336637
6.295467286,6.080078187,5.680631715,5.879146175
6.295491743,6.081172034,5.680577351,5.878819853
6.296259013,6.082579578,5.680422447,5.878689906
6.296298356,6.083163628,5.67852977,5.878643136
6.296333059,6.083374788,5.67553585,5.876787498
6.296851093,6.083966815,5.674925189,5.876579734
6.296951466,6.08416878,5.673404284,5.875519803
6.297087943,6.084587009,5.671070403,5.875488291
6.297725655,6.086028322,5.670878685,5.875363957
6.298788485,6.086197588,5.670740778,5.875256738
6.299267644,6.086293518,5.670728421,5.874613994
6.29989333,6.086757357,5.67010845,5.874230107
6.30100511,6.086907526,5.670052998,5.874155407
6.301245748,6.086944953,5.669917055,5.874011601
6.302149799,6.088124823,5.669824978,5.87387144
6.302875799,6.08833051,5.669672261,5.873116743
6.303356721,6.088456805,5.669564485,5.872651629
6.303400362,6.089252191,5.669130454,5.870935606
6.303790846,6.089480322,5.668360948,5.870707343
6.305655303,6.089536221,5.667719612,5.870661601
6.30682737,6.090026585,5.666736165,5.870352736
6.306935772,6.090389424,5.666702419,5.870160267
6.306938139,6.090516853,5.666428396,5.86867039
6.307674148,6.090739139,5.663986004,5.868210394
6.308656827,6.09077557,5.663723334,5.867960755
6.310654049,6.090888352,5.663391461,5.867754812
6.31084215,6.092591956,5.662250152,5.867166014
6.311051935,6.093568135,5.661065504,5.866946515
6.311213757,6.093845721,5.66106345,5.865452258
6.311345977,6.094527985,5.66055309,5.863774492
6.312251082,6.094994524,5.660537307,5.863712002
6.312905921,6.095526856,5.660508708,5.863005341
6.313561018,6.096177197,5.660085336,5.862846808
6.313740392,6.096585822,5.659496001,5.861882917
6.314465562,6.097225709,5.657928645,5.861533371
6.314803485,6.09749806,5.65760147,5.861048094
6.315157217,6.098135076,5.657212658,5.860852899
6.316074179,6.09816628,5.656626125,5.859599857
6.31612699,6.099517853,5.656574861,5.859477776
6.316669646,6.099840401,5.656080329,5.8594178
6.317225346,6.099972766,5.656075303,5.859384518
6.318922667,6.100205427,5.655543463,5.859208558
6.319095982,6.10183107,5.65417026,5.85896816
6.319724521,6.102102528,5.653893744,5.858185983
6.320142579,6.10228921,5.653634226,5.857562004
6.321311022,6.102938714,5.65330578,5.857210539
6.322517484,6.103124343,5.652364217,5.855637715
6.322837147,6.103956037,5.652031891,5.85497334
6.323583272,6.104361138,5.651070253,5.854647641
6.324626898,6.105627414,5.650329383,5.854561859
6.325225023,6.106061187,5.650324211,5.853644548
6.325226464,6.106131104,5.649211981,5.85335533
6.32663283,6.106460785,5.647567053,5.852517754
6.327188838,6.106537463,5.646589735,5.852266965
6.327307266,6.106565153,5.646274594,5.851549973
6.327347379,6.106689956,5.646145827,5.850471838
6.328473159,6.107692175,5.645889954,5.850416717
6.328781828,6.108606099,5.645870652,5.849909074
6.328847538,6.109023974,5.64578509,5.849691934
6.32926872,6.110300022,5.645086481,5.849230589
6.330847066,6.110320608,5.643299908,5.848871471
6.331114145,6.110988234,5.642677929,5.848775755
6.331139454,6.110993162,5.642033365,5.848503362
6.33187938,6.111452349,5.641060111,5.848279221
6.332013235,6.111680414,5.641008802,5.846639508
6.332152358,6.111716591,5.640790457,5.846396062
6.332167767,6.111811034,5.640648583,5.846168501
6.332517861,6.112723957,5.64056284,5.84483834
6.337474384,6.112757609,5.640474458,5.844487573
6.338639906,6.112806248,5.640194653,5.844342355
6.338736701,6.113020496,5.638588939,5.84289789
6.339231351,6.113051676,5.638389404,5.84234427
6.340299563,6.113417556,5.637475297,5.842310315
